Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
2021-09-28,1483.9871826171875,719.06201171875,4356.7763671875,3250.9658203125,785.9185180664062,3487.21435546875,1751.52001953125,740.1080322265625,680.3890991210938,173.382080078125,3770.291748046875,931.6859130859375,118.0330581665039,4659.72900390625,941.023193359375,2765.81787109375,1611.034912109375,1042.1324462890625,755.6798706054688,714.4219360351562,2490.055908203125,464.6399841308594,2522.991455078125,695.6495361328125,1101.2362060546875,1469.417724609375,187.2020263671875,631.690673828125,412.1236572265625,1650.988525390625,777.6241455078125,7160.6630859375,928.9617919921875,113.05093383789062,105.7088394165039,108.5172348022461,1154.0574951171875,1199.10888671875,406.9710388183594,241.7671356201172,739.6841430664062,789.3245239257812,110.46378326416016,3300.942138671875,1218.7071533203125,2101.71875,7419.35400390625,295.46295166015625
2021-09-29,1482.341064453125,722.2743530273438,4369.072265625,3196.473876953125,778.8978271484375,3478.783203125,1739.8834228515625,737.37060546875,678.3853759765625,176.32827758789062,3741.192626953125,947.61376953125,125.57283782958984,4681.54736328125,950.3396606445312,2727.63623046875,1631.7010498046875,1052.1513671875,745.7603759765625,723.231689453125,2460.725830078125,480.1878967285156,2487.2841796875,688.2288818359375,1090.02734375,1473.9034423828125,187.4776153564453,649.8045654296875,404.601318359375,1635.6392822265625,783.4607543945312,7122.27392578125,927.1556396484375,120.50482940673828,107.60446166992188,115.06541442871094,1144.9085693359375,1194.799072265625,420.78369140625,239.40139770507812,774.2301635742188,790.0441284179688,111.72282409667969,3312.07861328125,1202.5904541015625,2119.68310546875,7298.359375,295.9942321777344
2021-09-30,1464.8299560546875,718.2833862304688,4426.45751953125,3121.06005859375,763.3626708984375,3419.364990234375,1775.1126708984375,752.3527221679688,672.7168579101562,174.431396484375,3718.77978515625,943.7277221679688,125.16712951660156,4673.9990234375,950.28125,2676.7431640625,1631.261474609375,1050.7965087890625,746.2749633789062,711.0752563476562,2414.984130859375,474.1630859375,2502.5673828125,679.8381958007812,1079.0611572265625,1459.05322265625,185.9421844482422,638.81201171875,399.6296081542969,1618.4847412109375,774.72998046875,7077.90478515625,924.2468872070312,121.53296661376953,107.41863250732422,112.0273208618164,1141.0133056640625,1203.8643798828125,414.3804931640625,239.12522888183594,780.862548828125,780.5936889648438,111.14936065673828,3297.797607421875,1189.8780517578125,2133.846923828125,7231.43310546875,292.9222717285156
2021-10-01,1455.450927734375,715.4118041992188,4404.53125,3056.804931640625,764.9561157226562,3437.1640625,1714.3397216796875,738.091796875,660.5975341796875,174.7744598388672,3692.55322265625,946.2704467773438,127.60147857666016,4706.7255859375,964.9130859375,2659.71484375,1638.785400390625,1046.033203125,740.5433349609375,718.0148315429688,2428.156982421875,470.664794921875,2504.652099609375,671.5929565429688,1071.4429931640625,1450.2998046875,185.31228637695312,644.4994506835938,397.2483825683594,1612.73486328125,798.6552734375,6908.38623046875,929.2090454101562,119.86226654052734,108.71953582763672,113.17766571044922,1143.0289306640625,1197.87060546875,413.1455383300781,238.3335723876953,788.8311157226562,768.74462890625,111.92118072509766,3258.18603515625,1181.8197021484375,2135.722412109375,7316.9365234375,293.9154357910156
2021-10-04,1523.2496337890625,724.4158325195312,4492.2880859375,3079.64990234375,775.7609252929688,3413.387939453125,1777.0538330078125,754.9969482421875,665.9730224609375,175.90451049804688,3665.996826171875,918.7325439453125,128.44674682617188,5085.0322265625,981.8228149414062,2634.24462890625,1603.60888671875,1050.0574951171875,741.970458984375,715.2586669921875,2434.636474609375,491.41156005859375,2488.117919921875,679.2076416015625,1086.727783203125,1462.1451416015625,186.29653930664062,651.0950317382812,396.7303161621094,1630.1746826171875,811.4863891601562,6916.10205078125,926.4998779296875,124.70304107666016,109.72310638427734,113.05970001220703,1157.7261962890625,1219.46875,423.6651611328125,248.6803436279297,793.984375,781.2653198242188,114.18917083740234,3295.832763671875,1205.7791748046875,2127.3818359375,7348.27294921875,296.1328125
2021-10-05,1524.247314453125,724.1724853515625,4427.248046875,3130.775146484375,779.345947265625,3447.33447265625,1781.175537109375,757.85693359375,683.4189453125,179.1332244873047,3655.920654296875,896.7116088867188,133.85646057128906,5082.25634765625,980.2457275390625,2647.867431640625,1589.782470703125,1071.81982421875,746.509033203125,721.65673828125,2425.258056640625,481.305419921875,2508.912353515625,676.2006225585938,1134.08642578125,1474.3822021484375,184.80047607421875,649.3743896484375,395.0166015625,1631.5526123046875,813.3193359375,7000.93408203125,921.8703002929688,124.57451629638672,121.65437316894531,112.05680084228516,1181.75341796875,1250.2813720703125,425.0830383300781,245.82662963867188,783.009765625,768.9365844726562,113.55964660644531,3348.23974609375,1217.8453369140625,2164.248046875,7297.82177734375,298.8120422363281
2021-10-06,1476.2545166015625,704.7528686523438,4324.87353515625,3089.893798828125,775.711181640625,3363.515625,1758.1318359375,758.9313354492188,675.7466430664062,180.48524475097656,3709.033447265625,876.4659423828125,130.4077911376953,5003.0693359375,965.0591430664062,2617.98388671875,1562.4229736328125,1047.4295654296875,755.6096801757812,714.2743530273438,2385.697265625,462.45355224609375,2487.978515625,668.8284912109375,1098.4217529296875,1457.6162109375,182.08396911621094,630.1613159179688,389.7160949707031,1610.9765625,804.6848754882812,6944.0263671875,910.5391845703125,122.77530670166016,124.96240997314453,110.67047119140625,1159.4019775390625,1200.8426513671875,418.22247314453125,239.92611694335938,764.01904296875,787.357666015625,110.37323760986328,3328.675048828125,1194.23046875,2119.8310546875,7199.0703125,293.6844787597656
2021-10-07,1517.3626708984375,716.5798950195312,4373.8134765625,3165.500244140625,773.868896484375,3415.70703125,1743.5262451171875,760.1822509765625,676.8217163085938,181.2924346923828,3673.248291015625,878.960693359375,128.95391845703125,4965.37548828125,952.3060913085938,2706.242919921875,1555.5831298828125,1072.764404296875,753.5508422851562,713.9789428710938,2422.78515625,464.00836181640625,2472.556396484375,681.147705078125,1132.2425537109375,1472.8145751953125,183.4225616455078,637.1392211914062,389.0585021972656,1627.5135498046875,847.2779541015625,7226.8798828125,905.2396850585938,122.3469009399414,119.23838806152344,111.08343505859375,1165.0860595703125,1203.81494140625,418.8627624511719,247.29031372070312,785.6340942382812,791.0994873046875,111.17523193359375,3400.29833984375,1221.421875,2344.581787109375,7190.857421875,297.0105285644531
2021-10-08,1544.452392578125,720.2301635742188,4325.3671875,3180.93896484375,778.6986694335938,3404.109130859375,1751.4302978515625,758.641845703125,679.7537841796875,181.39332580566406,3656.95654296875,879.9682006835938,127.43241882324219,4939.51513671875,944.1481323242188,2703.36474609375,1562.2275390625,1085.7806396484375,749.8778686523438,710.7799682617188,2423.169189453125,460.26715087890625,2445.37109375,682.3117065429688,1139.71533203125,1501.4259033203125,182.43832397460938,636.4700927734375,385.8503112792969,1641.2467041015625,846.8438720703125,7166.59619140625,902.4258422851562,120.8904037475586,119.64722442626953,110.7294692993164,1209.8570556640625,1185.3868408203125,418.9542236328125,245.03504943847656,783.86865234375,785.5347900390625,112.20576477050781,3437.63916015625,1241.0291748046875,2327.653564453125,7172.4267578125,305.41802978515625
2021-10-11,1536.3204345703125,717.8452758789062,4323.29296875,3180.121826171875,783.8770751953125,3436.718017578125,1767.8472900390625,766.9718017578125,675.2090454101562,183.39108276367188,3616.745361328125,876.7538452148438,133.1125946044922,5009.400390625,952.9388427734375,2735.790771484375,1613.9664306640625,1069.97216796875,764.4529418945312,706.0552368164062,2436.554931640625,473.7257995605469,2450.04833984375,691.9149780273438,1138.59912109375,1472.7711181640625,187.438232421875,642.7311401367188,393.6316833496094,1631.7427978515625,864.01611328125,7427.794921875,907.09326171875,124.06043243408203,122.65794372558594,114.12153625488281,1201.4324951171875,1194.9476318359375,429.2451171875,245.7622833251953,794.5092163085938,783.1361694335938,113.24490356445312,3219.229736328125,1206.7706298828125,2331.79931640625,7167.04931640625,301.5606689453125
2021-10-12,1550.987548828125,717.3099365234375,4297.76025390625,3196.666015625,793.83544921875,3549.7109375,1818.615478515625,770.763916015625,670.8109130859375,183.73414611816406,3642.501220703125,878.86474609375,130.71206665039062,5090.09716796875,956.0443725585938,2791.288330078125,1600.18896484375,1026.81689453125,762.4877319335938,692.3731079101562,2486.730224609375,484.56072998046875,2478.808837890625,687.3558349609375,1146.9937744140625,1467.719482421875,189.9972381591797,644.0215454101562,397.5572204589844,1632.9781494140625,858.7100830078125,7421.04345703125,922.828125,123.84622192382812,121.58002471923828,114.06255340576172,1208.2943115234375,1199.406005859375,441.8229064941406,243.87513732910156,791.7893676757812,783.0402221679688,114.61604309082031,3190.6240234375,1184.5775146484375,2460.31298828125,7088.73291015625,304.470947265625
2021-10-13,1566.2037353515625,738.8223876953125,4323.638671875,3196.906494140625,791.2960205078125,3539.8076171875,1815.18212890625,777.9802856445312,674.2805786132812,185.10630798339844,3657.3330078125,876.5140380859375,128.51437377929688,5112.49951171875,959.578125,2787.594482421875,1638.6876220703125,1039.135009765625,767.0731201171875,689.9122924804688,2494.0205078125,493.6951599121094,2451.5771484375,688.6653442382812,1149.516845703125,1488.666259765625,196.21763610839844,651.3817749023438,400.39678955078125,1665.1494140625,902.3643188476562,7216.89697265625,918.3102416992188,125.388427734375,118.94100952148438,117.63162231445312,1220.591064453125,1180.73046875,440.63372802734375,251.56153869628906,804.0521850585938,813.7421264648438,116.78917694091797,3192.67626953125,1208.4510498046875,2504.3349609375,7186.75048828125,310.7073059082031
2021-10-14,1642.6829833984375,791.192138671875,4275.142578125,3172.185546875,798.7150268554688,3538.246337890625,1845.1871337890625,771.4654541015625,670.2734375,185.36865234375,3667.833251953125,874.450927734375,124.28804779052734,5232.54736328125,965.4679565429688,2737.181640625,1712.41162109375,1027.473876953125,789.5322265625,682.9236450195312,2496.23681640625,501.5177001953125,2454.17041015625,705.4951782226562,1174.2637939453125,1494.3712158203125,202.0049591064453,662.2787475585938,402.0805969238281,1700.5517578125,898.5536499023438,7231.1240234375,918.5361938476562,128.0015869140625,118.23480224609375,120.72874450683594,1223.0594482421875,1174.587646484375,448.7749938964844,254.71893310546875,802.859375,815.1332397460938,118.57857513427734,3160.515380859375,1233.143310546875,2530.83740234375,7230.84716796875,327.17584228515625
2021-10-18,1611.901611328125,789.001953125,4277.1181640625,3118.0302734375,809.9183349609375,3493.6826171875,1864.05419921875,771.7254028320312,665.191162109375,186.66017150878906,3613.684814453125,867.15869140625,125.30236053466797,5204.203125,949.6581420898438,2711.423583984375,1713.8284912109375,1003.0425415039062,781.5311889648438,692.5699462890625,2476.0302734375,527.4633178710938,2458.292236328125,723.10107421875,1183.5802001953125,1560.9134521484375,206.7292938232422,684.216064453125,400.8451232910156,1699.743896484375,878.8248291015625,7385.5478515625,923.909423828125,128.13011169433594,120.50214385986328,120.227294921875,1226.3204345703125,1181.473388671875,455.4984130859375,256.86383056640625,797.7061767578125,809.7124633789062,121.68306732177734,3191.75732421875,1275.244873046875,2555.266845703125,7234.56201171875,327.8687438964844
2021-10-19,1565.954345703125,771.1884765625,4248.12939453125,3062.4794921875,798.3167114257812,3489.75732421875,1903.83447265625,759.3384399414062,665.6797485351562,182.84622192382812,3574.650634765625,869.509521484375,124.76138305664062,5057.17578125,934.9192504882812,2593.76025390625,1678.603271484375,1011.8295288085938,790.1404418945312,691.7825317382812,2452.114501953125,518.6690673828125,2358.9970703125,725.0410766601562,1158.736328125,1587.0426025390625,193.65863037109375,661.0361328125,405.5777282714844,1754.4871826171875,885.143798828125,7384.24609375,920.582275390625,128.21580505371094,117.90028381347656,117.1891860961914,1237.3038330078125,1182.414794921875,446.57965087890625,262.8011779785156,789.5467529296875,809.0888061523438,117.8757553100586,3180.38037109375,1326.4822998046875,2452.71240234375,7010.46533203125,328.7002258300781
2021-10-20,1586.1590576171875,773.76806640625,4095.72802734375,3048.868896484375,801.45361328125,3433.6396484375,1856.5941162109375,761.5018920898438,692.4105834960938,178.02334594726562,3542.7265625,869.2216796875,122.0565414428711,4983.443359375,925.5930786132812,2543.395263671875,1653.7841796875,1012.4866943359375,783.1923217773438,692.3731079101562,2400.916259765625,498.45672607421875,2295.872802734375,723.4890747070312,1166.2088623046875,1569.7972412109375,194.17042541503906,654.9185180664062,401.6123352050781,1717.0887451171875,867.6338500976562,7321.646484375,916.2665405273438,125.30276489257812,115.1497802734375,114.65249633789062,1223.0594482421875,1157.9429931640625,457.2821350097656,264.8724060058594,777.6656494140625,793.4020385742188,115.84060668945312,3158.239990234375,1326.654541015625,2380.164306640625,6970.86669921875,324.2655029296875
2021-10-21,1591.497314453125,758.6314086914062,4083.974853515625,2887.65283203125,804.4411010742188,3393.804443359375,1854.2388916015625,759.1422729492188,680.2913208007812,182.03904724121094,3497.85400390625,874.6429443359375,123.34134674072266,5058.685546875,905.6846923828125,2555.05126953125,1705.864990234375,1002.3856201171875,784.338623046875,683.6619262695312,2350.527587890625,479.7992248535156,2265.3984375,732.8497314453125,1149.419921875,1527.3809814453125,192.6743621826172,644.35595703125,427.17822265625,1716.185791015625,865.3667602539062,7306.69677734375,914.1514282226562,126.7164306640625,115.22412109375,114.47550201416016,1187.777099609375,1147.58984375,460.0721435546875,274.4735107421875,781.0057373046875,781.7449340820312,113.37425231933594,3091.423583984375,1313.6834716796875,2364.66796875,6970.27978515625,321.655517578125
